State Vector Calculation


Calculation Inputs

Calculation type     = State Vector
Target type          = Object
Target               = sun
Observer type        = Object
Observer             = earth
Reference frame      = ITRF93
Light propagation    = No correction
Time system          = UTC
Time format          = Calendar date and time
Time range           = Jan 1 2016 00:00:00 to Dec 31 2017 00:00:00
Step                 = 1 hours
State representation = Rectangular


State Vector Results

UTC calendar date               Distance (km)       Speed (km/s)    X (km)               Y (km)               Z (km)              dX/dt (km/s)     dY/dt (km/s)     dZ/dt (km/s)  Time at Target                  Light Time (s)
2016-03-05 17:00:00.000000 UTC  148409917.63616120  10741.18613081    45234792.23013416  -140579787.42151050  -14718715.74532460  -10224.39354992   -3291.61411373   11.51344591  2016-03-05 17:00:00.000000 UTC    495.04219895
2016-03-05 18:00:00.000000 UTC  148411534.09233207  10741.60660339     7302841.50731776  -147503322.48647314  -14677254.95485944  -10728.38058166    -532.75679056   11.52038074  2016-03-05 18:00:00.000000 UTC    495.04759086
2016-03-05 19:00:00.000000 UTC  148413150.88720736  10742.02629114   -31129923.19684992  -144371692.20203817  -14635768.81298538  -10501.02244596    2262.63641498   11.52747434  2016-03-05 19:00:00.000000 UTC    495.05298391
2016-03-05 20:00:00.000000 UTC  148414768.01701158  10742.44519345   -67443468.19158960  -131397601.25729157  -14594257.35223313   -9557.76127224    4903.99787469   11.53439111  2016-03-05 20:00:00.000000 UTC    495.05837808
2016-03-05 21:00:00.000000 UTC  148416385.47798110  10742.86330986   -99162027.45267598  -109464761.80969301  -14552721.79939486   -7962.84583288    7211.24574161   11.54080697  2016-03-05 21:00:00.000000 UTC    495.06377335
2016-03-05 22:00:00.000000 UTC  148418003.26636493  10743.28063934  -124122895.00657888   -80067700.93982022  -14511164.49400354   -5824.95535745    9027.06157392   11.54643130  2016-03-05 22:00:00.000000 UTC    495.06916971
2016-03-05 23:00:00.000000 UTC  148419621.37842527  10743.69718047  -140623888.31367257   -45209922.00390938  -14469588.73151854   -3289.79401690   10227.61707367   11.55102670  2016-03-05 23:00:00.000000 UTC    495.07456715
2016-03-06 00:00:00.000000 UTC  148421239.81043768  10744.11293249  -147539427.86346227    -7267359.26510424  -14427998.54108548    -530.16069542   10731.01853686   11.55442538  2016-03-06 00:00:00.000000 UTC    495.07996566
2016-03-06 01:00:00.000000 UTC  148422858.55869200  10744.52789536  -144397316.91195336    31173568.16429329  -14386398.41199208    2265.82917230   10502.89313963   11.55654097  2016-03-06 01:00:00.000000 UTC    495.08536522
2016-03-06 02:00:00.000000 UTC  148424477.61949253  10744.94206831  -131410983.89199306    67492264.61807974  -14344792.98842203    4907.56688035    9558.73599349   11.55737419  2016-03-06 02:00:00.000000 UTC    495.09076582
2016-03-06 03:00:00.000000 UTC  148426096.98915887  10745.35544981  -109464985.89620078    99212609.97890516  -14303186.75517483    7214.94471915    7962.85770800   11.55701233  2016-03-06 03:00:00.000000 UTC    495.09616746
2016-03-06 04:00:00.000000 UTC  148427716.66402626  10745.76803943   -80054757.82033983   124171776.39788538  -14261583.73452110    9030.63537814    5824.00393989   11.55562375  2016-03-06 04:00:00.000000 UTC    495.10157011
2016-03-06 05:00:00.000000 UTC  148429336.64044607  10746.17983634   -45184711.08313949   140667700.00088733  -14219987.21224597   10230.81929008    3287.94529253   11.55344686  2016-03-06 05:00:00.000000 UTC    495.10697377
2016-03-06 06:00:00.000000 UTC  148430956.91478664  10746.59084060    -7231625.63333826   147575152.20571765  -14178399.51467604   10733.62847220     527.54250594   11.55077322  2016-03-06 06:00:00.000000 UTC    495.11237843
2016-03-06 07:00:00.000000 UTC  148432577.48343340  10747.00104959    31217354.39972193   144422495.16818570  -14136821.85121520   10504.73102830   -2269.03596891   11.54792821  2016-03-06 07:00:00.000000 UTC    495.11778406
2016-03-06 08:00:00.000000 UTC  148434198.34278983  10747.41046391    67541078.95443033   131423885.57432763  -14095254.23268800    9559.67538329   -4911.14090137   11.54524856  2016-03-06 08:00:00.000000 UTC    495.12319067
2016-03-06 09:00:00.000000 UTC  148435819.48927754  10747.81908269    99263082.31604087   109464727.83582152  -14053695.47136284    7962.83415998   -7218.63934080   11.54305959  2016-03-06 09:00:00.000000 UTC    495.12859823
2016-03-06 10:00:00.000000 UTC  148437440.91933754  10748.22690503   124220423.58760488    80041364.75335420  -14012143.26283989    5823.01944811   -9034.19575276   11.54165281  2016-03-06 10:00:00.000000 UTC    495.13400674
2016-03-06 11:00:00.000000 UTC  148439062.62943010  10748.63393002   140711166.10583290    45159113.59975906  -13970594.34400082    3286.06812196  -10233.99992469   11.54126626  2016-03-06 11:00:00.000000 UTC    495.13941618
2016-03-06 12:00:00.000000 UTC  148440684.61603560  10749.04015699   147610439.89384493     7195595.66053622  -13929044.71645542     524.90246024  -10736.21015464   11.54206805  2016-03-06 12:00:00.000000 UTC    495.14482655
2016-03-06 13:00:00.000000 UTC  148442306.87565526  10749.44558536   144447172.29331640   -31261326.11938318  -13887489.92038330   -2272.25652224  -10506.53593829   11.54414495  2016-03-06 13:00:00.000000 UTC    495.15023782
2016-03-06 14:00:00.000000 UTC  148443929.40481144  10749.85021422   131436252.69815533   -67589954.91411637  -13845925.33978903   -4914.71962826   -9560.57933700   11.54749643  2016-03-06 14:00:00.000000 UTC    495.15565000
2016-03-06 15:00:00.000000 UTC  148445552.20004830  10750.25404286   109463935.15824622   -99313487.93008548  -13804346.51873472   -7222.32928815   -7962.77515631   11.55203461  2016-03-06 15:00:00.000000 UTC    495.16106306
2016-03-06 16:00:00.000000 UTC  148447175.25793257  10750.65707048    80027470.40193023  -124268880.05546114  -13762749.46691027   -9037.74238929   -5822.00192151   11.55759017  2016-03-06 16:00:00.000000 UTC    495.16647700
2016-03-06 17:00:00.000000 UTC  148448798.57505378  10751.05929602    45133079.28257494  -140754330.37301270  -13721130.93350872  -10237.15869763   -3284.16261197   11.56392392  2016-03-06 17:00:00.000000 UTC    495.17189180
2016-03-06 18:00:00.000000 UTC  148450422.14802516  10751.46071878     7159220.00339502  -147645335.16392583  -13679488.63086163  -10738.76335214    -522.24072247   11.57074303  2016-03-06 18:00:00.000000 UTC    495.17730746
2016-03-06 19:00:00.000000 UTC  148452045.97348398  10751.86133846   -31305531.93150109  -144471393.19554147  -13637821.39267201  -10508.30769492    2275.49062550   11.57772091  2016-03-06 19:00:00.000000 UTC    495.18272395
2016-03-06 20:00:00.000000 UTC  148453670.04809242  10752.26115428   -67638940.59350693  -131448130.96957326  -13596129.25585262   -9561.44774718    4918.30282787   11.58451953  2016-03-06 20:00:00.000000 UTC    495.18814128
2016-03-06 21:00:00.000000 UTC  148455294.36853796  10752.66016476   -99363874.66004336  -109462654.42762439  -13554413.46023260   -7962.68066123    7226.01432043   11.59081245  2016-03-06 21:00:00.000000 UTC    495.19355943
2016-03-06 22:00:00.000000 UTC  148456918.93153387  10753.05836901  -124317193.63973454   -80013122.18382293  -13512676.36633791   -5820.95139521    9041.27505762   11.59630705  2016-03-06 22:00:00.000000 UTC    495.19897839
2016-03-06 23:00:00.000000 UTC  148458543.73382005  10753.45576732  -140797240.88796917   -45106656.33045899  -13470921.29691240   -3282.22886363   10240.29540827   11.60076446  2016-03-06 23:00:00.000000 UTC    495.20439815
2016-03-07 00:00:00.000000 UTC  148460168.77216350  10753.85235941  -147679886.56916200    -7122547.50379836  -13429152.31259422    -519.55744921   10741.28791029   11.60401598  2016-03-07 00:00:00.000000 UTC    495.20981869
2016-03-07 01:00:00.000000 UTC  148461794.04335883  10754.24814332  -144495207.07022350    31349922.54191370  -13387373.93673377    2278.73808121   10510.04620288   11.60597471  2016-03-07 01:00:00.000000 UTC    495.21524002
2016-03-07 02:00:00.000000 UTC  148463419.54422927  10754.64311749  -131459570.34331575    67687986.47335535  -13345590.84864838    4921.89027805    9562.28058369   11.60664138  2016-03-07 02:00:00.000000 UTC    495.22066210
2016-03-07 03:00:00.000000 UTC  148465045.27162650  10755.03728205  -109460936.41803110    99414193.00190552  -13303807.56677381    7229.69420856    7962.55071490   11.60610414  2016-03-07 03:00:00.000000 UTC    495.22608495
2016-03-07 04:00:00.000000 UTC  148466671.22243193  10755.43063652   -79998371.67977417   124365315.10836807  -13262028.14243438    9044.79354181    5819.86797941   11.60453292  2016-03-07 04:00:00.000000 UTC    495.23150853
2016-03-07 05:00:00.000000 UTC  148468297.39355700  10755.82318104   -45079897.05107336   140839848.93188515  -13220255.88444056   10243.40987037    3280.26704998   11.60216791  2016-03-07 05:00:00.000000 UTC    495.23693286
2016-03-07 06:00:00.000000 UTC  148469923.78194380  10756.21491251    -7085631.07279424   147714046.11212220  -13178493.13473623   10743.78368240     516.85286684   11.59930302  2016-03-07 06:00:00.000000 UTC    495.24235790
2016-03-07 07:00:00.000000 UTC  148471550.38456562  10756.60583244    31394444.60475303   144518566.81607974  -13136741.10965106   10511.75136973   -2281.99862009   11.59626605  2016-03-07 07:00:00.000000 UTC    495.24778367
2016-03-07 08:00:00.000000 UTC  148473177.19842777  10756.99593947    67737038.99132863   131470524.74168548  -13094999.81782427    9563.07782168   -4925.48168319   11.59339639  2016-03-07 08:00:00.000000 UTC    495.25321013
2016-03-07 09:00:00.000000 UTC  148474804.22056770  10757.38523294    99464389.43358576   109458736.13322043  -13053268.06044849    7962.38536350   -7233.36864962   11.59102160  2016-03-07 09:00:00.000000 UTC    495.25863730
2016-03-07 10:00:00.000000 UTC  148476431.44805613  10757.77371213   124413191.23153727    79983174.97152970  -13011543.51366179    5818.75178993   -9048.29754891   11.58943551  2016-03-07 10:00:00.000000 UTC    495.26406514
2016-03-07 11:00:00.000000 UTC  148478058.87799728  10758.16137647   140882101.81072754    45052758.53735834  -12969822.88793151    3278.27735186  -10246.50181790   11.58887774  2016-03-07 11:00:00.000000 UTC    495.26949366
2016-03-07 12:00:00.000000 UTC  148479686.50752944  10758.54822500   147747761.85556158     7048428.67304066  -12928102.15335340     514.12721213  -10746.25045318   11.58951766  2016-03-07 12:00:00.000000 UTC    495.27492285
2016-03-07 13:00:00.000000 UTC  148481314.33382580  10758.93425745   144541421.42346913   -31439139.48824601  -12886376.81515216   -2285.27196648  -10513.42304075   11.59144262  2016-03-07 13:00:00.000000 UTC    495.28035270
2016-03-07 14:00:00.000000 UTC  148482942.35409468  10759.31947324   131480944.19067985   -67786139.07763095  -12844642.22175176   -4929.07674575   -9563.83937160   11.59465190  2016-03-07 14:00:00.000000 UTC    495.28578319
2016-03-07 15:00:00.000000 UTC  148484570.56558050  10759.70387126   109456004.68509501   -99514504.68466173  -12802893.88332774   -7237.03734126   -7962.18458593   11.59905687  2016-03-07 15:00:00.000000 UTC    495.29121432
2016-03-07 16:00:00.000000 UTC  148486198.96556392  10760.08745072    79967484.24026550  -124460862.78554848  -12761127.77934606   -9051.78679011   -5817.60287312   11.60448690  2016-03-07 16:00:00.000000 UTC    495.29664607
2016-03-07 17:00:00.000000 UTC  148487827.55136278  10760.47021132    45025193.95918334  -140924040.58101110  -12719340.63474650  -10249.57099466   -3276.25987760   11.61070084  2016-03-07 17:00:00.000000 UTC    495.30207845
2016-03-07 18:00:00.000000 UTC  148489456.32033235  10760.85215252     7010894.32513230  -147781075.33943662  -12677530.14547710  -10748.68800931    -511.38064375   11.61740349  2016-03-07 18:00:00.000000 UTC    495.30751144
2016-03-07 19:00:00.000000 UTC  148491085.26986605  10761.23327329   -31484052.50225622  -144563813.07591543  -12635695.13756889  -10515.06105866    2288.55792396   11.62426580  2016-03-07 19:00:00.000000 UTC    495.31294503
2016-03-07 20:00:00.000000 UTC  148492714.39739594  10761.61357275   -67835331.58748792  -131490871.62673539  -12593835.64937848   -9564.56514004    4932.67524699   11.63094712  2016-03-07 20:00:00.000000 UTC    495.31837921
2016-03-07 21:00:00.000000 UTC  148494343.70039320  10761.99305053   -99564583.39608668  -109452785.81093653  -12551952.93169394   -7961.94835668    7240.70006027   11.63711841  2016-03-07 21:00:00.000000 UTC    495.32381398
2016-03-07 22:00:00.000000 UTC  148495973.17636904  10762.37170615  -124508374.44108072   -79951344.00698362  -12510049.36495107   -5816.42127042    9055.26105636   11.64248476  2016-03-07 22:00:00.000000 UTC    495.32924933
2016-03-07 23:00:00.000000 UTC  148497602.82287443  10762.74953877  -140965710.17407480   -44997248.53795034  -12468128.29869975   -3274.21472860   10252.61722182   11.64680574  2016-03-07 23:00:00.000000 UTC    495.33468525
2016-03-08 00:00:00.000000 UTC  148499232.63750148  10763.12654773  -147814031.95396394    -6973073.81700276  -12426193.82522030    -508.61331321   10751.09621665   11.64991146  2016-03-08 00:00:00.000000 UTC    495.34012172
2016-03-08 01:00:00.000000 UTC  148500862.61788344  10763.50273258  -144585787.77935260    31529137.47541058  -12384250.50361001    2291.85630443   10516.66534562   11.65171396  2016-03-08 01:00:00.000000 UTC    495.34555875
2016-03-08 02:00:00.000000 UTC  148502492.76169530  10763.87809215  -131500353.77381380    67884570.18484427  -12342303.05162428    4936.27697902    9565.25511396   11.65221369  2016-03-08 02:00:00.000000 UTC    495.35099633
2016-03-08 03:00:00.000000 UTC  148504123.06665438  10764.25262548  -109449126.99287422    99614579.30427139  -12300356.02439024    7244.35659612    7961.67672893   11.65150005  2016-03-08 03:00:00.000000 UTC    495.35643444
2016-03-08 04:00:00.000000 UTC  148505753.53052080  10764.62633328   -79934802.49231963   124555680.24198326  -12258413.50413920    9058.72015095    5815.20709909   11.64974469  2016-03-08 04:00:00.000000 UTC    495.36187308
2016-03-08 05:00:00.000000 UTC  148507384.15109780  10764.99921388   -44968971.15421364   141007065.16293153  -12216478.82452306   10255.64033219    3272.14208043   11.64718959  2016-03-08 05:00:00.000000 UTC    495.36731225
2016-03-08 06:00:00.000000 UTC  148509014.92623250  10765.37126722    -6935016.55495506   147846586.99565527  -12174554.34414652   10753.47495252     505.82544491   11.64413132  2016-03-08 06:00:00.000000 UTC    495.37275193
2016-03-08 07:00:00.000000 UTC  148510645.85381600  10765.74249221    31574344.65278673   144607301.70732460  -12132641.28668557   10518.23583311   -2295.16684736   11.64090031  2016-03-08 07:00:00.000000 UTC    495.37819212
2016-03-08 08:00:00.000000 UTC  148512276.93178410  10766.11288946    67933804.97835582   131509347.78615737  -12090739.65831506    9565.90928725   -4939.88166026   11.63783857  2016-03-08 08:00:00.000000 UTC    495.38363281
2016-03-08 09:00:00.000000 UTC  148513908.15811780  10766.48245705    99664442.61572699   109444986.41046962  -12048848.24812848    7961.36976373   -7248.00666414   11.63527638  2016-03-08 09:00:00.000000 UTC    495.38907399
2016-03-08 10:00:00.000000 UTC  148515539.53084338  10766.85119512   124602730.73380724    79917818.87809524  -12006964.71152469    5813.96048482   -9062.16380343   11.63350971  2016-03-08 10:00:00.000000 UTC    495.39451566
2016-03-08 11:00:00.000000 UTC  148517171.04803320  10767.21910274   141048056.65420747    44940321.91288697  -11965085.73092262    3270.04211800  -10258.64008684   11.63278004  2016-03-08 11:00:00.000000 UTC    495.39995782
2016-03-08 12:00:00.000000 UTC  148518802.70780590  10767.58617968   147878692.32763660     6896683.42535805  -11923207.24296749     503.01727211  -10755.82402367   11.63325782  2016-03-08 12:00:00.000000 UTC    495.40540045
2016-03-08 13:00:00.000000 UTC  148520434.50832683  10767.95242566   144628307.62819588   -31619712.55595660  -11881324.71674860   -2298.48928597  -10519.77238678   11.63503085  2016-03-08 13:00:00.000000 UTC    495.41084355
2016-03-08 14:00:00.000000 UTC  148522066.44780844  10768.31783956   131517807.42837170   -67983074.11711150  -11839433.46399185   -4943.48900671   -9566.52758785   11.63809826  2016-03-08 14:00:00.000000 UTC    495.41628712
2016-03-08 15:00:00.000000 UTC  148523698.52451077  10768.68242055   109440318.85604495   -99714211.33679299  -11797528.96026789   -7251.64997942   -7961.02745290   11.64237040  2016-03-08 15:00:00.000000 UTC    495.42173114
2016-03-08 16:00:00.000000 UTC  148525330.73674160  10769.04616852    79900348.96037547  -124649564.00598003  -11755607.15521726   -9065.59174542   -5812.68148247   11.64767505  2016-03-08 16:00:00.000000 UTC    495.42717561
2016-03-08 17:00:00.000000 UTC  148526963.08285710  10769.40908322    44911257.52091020  -141088723.03844103  -11713664.75057923  -10261.61624982   -3267.91495190   11.65376898  2016-03-08 17:00:00.000000 UTC    495.43262053
